date,ticker,held,close,state,zone_lo,zone_hi,poc,pct_in_profit,wk_circle,wk_score,wk_weeks,monthly_up,vh_status,whale,absorption,divergence,shelf_stable,conv_score,conv_tier,gates_ok,gates_failed,ftag,rs12_rank,origin,whale_rank,candle
2026-07-09,0700,0,473,CAUTION,457.38,480.71,466.711,48.08,WHITE,0,21,0,,1,1,0,1,10,fails,0,G1 size;G2 trend;G3 leader,F:—,,,,
2026-07-09,1810,0,25.14,CAUTION,22.68,23.84,32.0016,18.12,WHITE,0,39,0,BREAKDOWN,0,1,0,0,9,fails,0,G2 trend;G3 leader;G4 basis,F:—,,,,
2026-07-09,3690,0,78.9,CAUTION,76.6,80.51,78.1637,32.42,WHITE,0,64,0,,1,1,0,1,14,fails,0,G2 trend;G3 leader,F:—,,,,
2026-07-09,9992,1,150.8,CAUTION,,,154.259,8.18,WHITE,0,19,0,BREAKDOWN,0,0,0,0,13,fails,0,G2 trend;G3 leader;G4 basis,F:—,,,,
2026-07-09,AAPL,1,313.39,ACCUMULATE,305.53,321.12,311.764,99.09,RED,4,15,1,BREAKOUT,0,1,0,1,65,fails,0,G1 size,F:2/3,,,,
2026-07-09,ADBE,0,220.94,CAUTION,213.36,224.24,243.185,24.77,WHITE,0,83,0,,1,1,0,1,13,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-09,ALAB,0,393.16,ACCUMULATE,377.88,397.16,123.076,86,RED,4,12,1,,0,0,0,1,83,CONVICTION,1,,F:3/3,,,,
2026-07-09,AMAT,0,570.5,HOLD,432.78,454.86,391.467,75.81,RED,4,43,1,BREAKOUT,0,0,0,0,65,fails,0,G1 size,F:2/3,,,,
2026-07-09,AMD,1,517.41,ACCUMULATE,501.6,527.19,215.827,89.71,RED,4,17,1,BREAKOUT,0,0,0,1,70,fails,0,G1 size,F:3/3,,,,
2026-07-09,AMZN,0,243.62,ACCUMULATE,233.55,245.46,230.099,67.08,RED,3,2,1,BREAKDOWN,1,1,1,1,40,fails,0,G1 size;G3 leader,F:3/3,,,,
2026-07-09,ANET,0,181.05,HOLD,166.54,175.04,143.276,100,RED,4,13,1,BREAKOUT,0,0,0,0,72,STARTER,1,,F:3/3,,,,
2026-07-09,APP,0,522.18,HOLD,457.04,480.36,466.365,68.83,RED,3,2,1,BREAKOUT,0,1,0,0,53,fails,1,,F:2/2,,,,
2026-07-09,ARM,0,300.24,HOLD,206.46,216.99,210.673,62.02,RED,4,14,1,,0,0,0,0,69,STARTER,1,,F:3/3,,,,
2026-07-09,ASML,0,1768.65,ACCUMULATE,1712.67,1800.05,1379.34,78.84,RED,4,47,1,,0,0,0,1,74,STARTER,1,,F:1/1,,,,
2026-07-09,ASTS,0,74.95,BOTTOMING,68.17,71.65,86.0499,23.68,AMBER,2,1,0,BREAKOUT,0,0,0,0,23,fails,0,G2 trend;G4 basis,F:0/2,,,,
2026-07-09,AVGO,1,388.69,ACCUMULATE,383.25,402.81,379.737,66.52,RED,3,1,1,INSIDE,0,0,0,1,55,fails,0,G1 size,F:3/3,,,,
2026-07-09,AXON,0,599.8,CAUTION,589.34,619.41,393.819,85.11,WHITE,1,35,1,,0,0,0,1,37,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-09,CAVA,0,67.59,CAUTION,66.52,69.92,79.8304,24.04,AMBER,2,2,0,,0,0,0,1,25,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-09,COST,0,953.13,CAUTION,936.12,983.88,955.223,33.15,WHITE,1,1,0,BREAKDOWN,1,1,0,1,13,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-09,CRDO,0,258.69,ACCUMULATE,247.1,259.71,111.455,89.74,RED,4,12,1,,0,0,0,1,83,CONVICTION,1,,F:3/3,,,,
2026-07-09,CRM,0,166.58,CAUTION,162.46,170.75,183.972,22.37,WHITE,0,69,0,,1,1,0,1,13,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-09,CRWD,0,191.12,ACCUMULATE,184.76,194.18,104.629,95.2,RED,4,9,1,BREAKOUT,0,0,0,1,68,STARTER,1,,F:2/2,,,,
2026-07-09,CSPX,1,805.96,ACCUMULATE,781.79,821.67,797.742,88.14,RED,4,14,1,BREAKOUT,0,1,0,1,60,fails,0,G3 leader,F:—,,,,
2026-07-09,DDOG,0,261.09,HOLD,227.86,239.49,127.455,95.34,RED,4,10,1,BREAKOUT,1,1,1,0,82,CONVICTION,1,,F:2/2,,,,
2026-07-09,DRAM,1,62.04,CAUTION,59.2,62.22,60.41,48.88,RED,3,14,0,,0,0,0,0,59,fails,0,G2 trend;G5 data,F:—,,,,
2026-07-09,DUOL,0,127.57,CAUTION,96.87,101.82,98.8507,70.14,WHITE,0,48,0,,0,0,0,0,30,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-09,GOOG,1,358.71,ACCUMULATE,353.12,371.14,360.33,72.72,RED,3,15,1,,1,1,0,1,55,fails,0,G1 size;G4 basis,F:2/2,,,,
2026-07-09,GRAB,0,3.81,BOTTOMING,3.55,3.73,3.6237,49.95,WHITE,0,27,0,BREAKOUT,0,0,0,0,25,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-09,HIMS,0,36.07,HOLD,33.94,35.67,24.0908,78.97,RED,3,2,1,BREAKOUT,0,0,0,0,47,fails,0,G3 leader,F:2/2,,,,
2026-07-09,HOOD,0,113.53,HOLD,103.35,108.62,76.046,82.84,RED,3,2,1,BREAKOUT,0,0,0,0,49,fails,0,G3 leader,F:2/2,,,,
2026-07-09,INTC,0,110.24,ACCUMULATE,107.43,112.91,45.2035,65.46,RED,4,47,1,,0,0,0,1,70,fails,0,G1 size,F:1/3,,,,
2026-07-09,IOT,0,36.44,HOLD,32.93,34.61,31.8175,78.78,RED,3,1,1,,0,1,0,0,50,fails,0,G3 leader,F:2/2,,,,
2026-07-09,JPM,0,330.62,ACCUMULATE,325.7,342.32,310.152,88.24,RED,4,6,1,BREAKOUT,0,0,0,1,44,fails,0,G3 leader,F:2/3,,,,
2026-07-09,KLAC,0,221.18,HOLD,184.78,194.2,146.195,74.4,RED,4,61,1,BREAKOUT,0,0,0,0,69,STARTER,1,,F:3/3,,,,
2026-07-09,LLY,0,1215.83,HOLD,1127.8,1185.34,919.232,96.84,RED,4,9,1,,0,0,0,0,54,fails,1,,F:3/3,,,,
2026-07-09,LRCX,0,333.15,HOLD,314.62,330.68,222.314,75.69,RED,4,58,1,BREAKOUT,0,1,0,0,65,fails,0,G1 size,F:3/3,,,,
2026-07-09,MA,0,519.86,BOTTOMING,511.46,537.56,494.824,64.35,WHITE,1,26,0,BREAKOUT,0,0,0,1,33,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-09,MDB,0,359.4,ACCUMULATE,346.04,363.69,322.776,81.03,RED,3,5,1,INSIDE,1,1,1,1,72,STARTER,1,,F:3/3,,,,
2026-07-09,META,0,603.12,CAUTION,557.67,586.12,610.358,32.38,WHITE,0,35,0,INSIDE,0,1,0,0,10,fails,0,G1 size;G2 trend;G3 leader;G4 basis,F:2/2,,,,
2026-07-09,MRVL,0,231.71,HOLD,198.74,208.87,89.2744,53.34,RED,4,20,1,,0,0,1,0,60,fails,0,G1 size,F:3/3,,,,
2026-07-09,MSFT,0,383.34,CAUTION,378.15,397.44,371.614,27.56,WHITE,0,26,0,,1,1,0,1,10,fails,0,G1 size;G2 trend;G3 leader,F:3/3,,,,
2026-07-09,MU,1,948.8,ACCUMULATE,909.66,956.07,415.428,74.05,RED,4,57,1,,0,0,0,1,70,fails,0,G1 size,F:3/3,,,,
2026-07-09,NBIS,0,216.48,HOLD,199.34,209.51,96.2489,71.01,RED,4,23,1,BREAKOUT,0,0,0,0,74,STARTER,1,,F:2/2,,,,
2026-07-09,NET,0,273.4,ACCUMULATE,260.52,273.82,197.998,99.77,RED,4,13,1,,0,0,0,1,72,STARTER,1,,F:2/2,,,,
2026-07-09,NFLX,0,75.59,CAUTION,72.25,75.93,93.3606,10.76,WHITE,0,34,0,BREAKDOWN,1,1,0,1,9,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-09,NOW,1,107.78,CAUTION,99.1,104.16,101.126,62.67,WHITE,0,50,0,,0,0,0,0,23,fails,0,G2 trend;G3 leader,F:2/3,,,,
2026-07-09,NVDA,1,204.12,HOLD,194.02,203.92,182.93,72.56,RED,3,2,1,BREAKOUT,0,0,0,0,35,fails,0,G1 size;G3 leader,F:3/3,,,,
2026-07-09,NVO,0,48.89,BOTTOMING,46.88,49.27,44.0682,73.16,WHITE,1,93,0,BREAKOUT,0,0,0,1,37,fails,0,G2 trend;G3 leader,F:—,,,,
2026-07-09,ONON,0,36.38,BOTTOMING,35.18,36.97,35.8967,35.14,WHITE,0,19,0,BREAKOUT,1,1,0,1,25,fails,0,G2 trend;G3 leader,F:1/1,,,,
2026-07-09,ORCL,0,140.49,CAUTION,139.85,146.98,142.7,6.37,WHITE,0,3,0,BREAKDOWN,1,1,0,1,5,fails,0,G1 size;G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-09,PANW,0,320.59,HOLD,281.46,295.82,166.398,92.61,RED,4,9,1,,0,0,0,0,63,STARTER,1,,F:2/3,,,,
2026-07-09,PLTR,1,132.22,CAUTION,113.64,119.44,136.12,28.46,WHITE,0,22,0,,0,1,0,0,5,fails,0,G1 size;G2 trend;G3 leader;G4 basis,F:2/2,,,,
2026-07-09,QCOM,0,186.56,ACCUMULATE,179.02,188.16,131.179,48.46,RED,4,10,1,BREAKOUT,0,0,0,1,44,fails,0,G3 leader,F:3/3,,,,
2026-07-09,RBLX,0,55.12,CAUTION,45.96,48.31,46.9007,47.35,WHITE,0,31,0,,0,0,0,0,22,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-09,RDDT,1,195.31,HOLD,167.98,176.55,142.753,78.47,RED,3,1,1,BREAKOUT,0,0,0,0,52,fails,0,G3 leader,F:2/2,,,,
2026-07-09,RKLB,0,83.35,PULLBACK,82.32,86.52,70.4732,48.16,AMBER,2,1,1,BREAKOUT,1,1,0,1,43,fails,0,G2 trend,F:1/3,,,,
2026-07-09,SE,0,105.31,BOTTOMING,104.12,109.44,89.3319,61.07,WHITE,1,34,0,BREAKOUT,0,0,0,1,30,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-09,SHOP,0,119.22,CAUTION,115.74,121.65,112.82,57.02,WHITE,0,22,0,INSIDE,1,1,0,1,27,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-09,SNOW,0,261.31,ACCUMULATE,254.59,267.58,237.448,93.21,RED,4,5,1,INSIDE,1,1,1,1,53,fails,0,G3 leader,F:3/3,,,,
2026-07-09,SOFI,0,17.73,BOTTOMING,17.53,18.43,17.8915,49.11,WHITE,0,21,0,BREAKOUT,1,0,1,1,17,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-09,TMDX,0,70.44,CAUTION,67.89,71.36,69.2769,25.57,WHITE,0,16,0,BREAKDOWN,0,0,0,1,25,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-09,TOST,0,28.57,CAUTION,27.55,28.95,28.1072,60.34,WHITE,0,40,0,BREAKDOWN,0,0,0,1,30,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-09,TSLA,1,394.06,CAUTION,370.51,389.41,397.921,38.42,WHITE,0,3,0,BREAKDOWN,0,0,0,0,5,fails,0,G1 size;G2 trend;G3 leader;G4 basis,F:1/3,,,,
2026-07-09,TSM,1,436.98,ACCUMULATE,426.59,448.35,435.295,85.23,RED,4,58,1,,0,0,0,1,65,fails,0,G1 size,F:3/3,,,,
2026-07-09,UBER,0,73.6,BOTTOMING,72.8,76.51,74.2829,45.08,WHITE,0,30,0,BREAKOUT,0,0,0,1,23,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-09,V,0,347.53,ACCUMULATE,340.93,358.32,329.468,86.78,RED,4,2,1,,0,0,0,1,44,fails,0,G3 leader,F:2/2,,,,
2026-07-09,VRT,0,317.81,ACCUMULATE,306.99,322.65,313.254,78.85,RED,3,57,1,,0,0,0,1,78,CONVICTION,1,,F:3/3,,,,
2026-07-09,VST,1,154.82,CAUTION,138.22,145.27,161.368,34.83,WHITE,0,30,0,BREAKDOWN,0,0,0,0,17,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-09,ZETA,1,21.66,HOLD,20.58,21.63,18.4446,87.59,RED,4,7,1,,0,1,0,0,60,STARTER,1,,F:2/2,,,,
2026-07-09,ZS,0,143.55,CAUTION,131.98,138.71,127.394,51.49,WHITE,0,31,0,,1,1,1,0,22,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-10,0700,0,467.2,CAUTION,457.38,480.71,466.711,43.42,WHITE,0,21,0,,1,1,0,1,10,fails,0,G1 size;G2 trend;G3 leader,F:—,,,,
2026-07-10,1810,0,26.16,CAUTION,25.29,26.58,32.0016,22.89,WHITE,0,39,0,BREAKDOWN,1,1,0,1,9,fails,0,G2 trend;G3 leader;G4 basis,F:—,,,,
2026-07-10,3690,0,79.7,CAUTION,76.6,80.51,78.1637,32.52,WHITE,0,64,0,,1,1,0,1,14,fails,0,G2 trend;G3 leader,F:—,,,,
2026-07-10,9992,1,150.8,CAUTION,,,154.259,8.56,WHITE,0,19,0,BREAKDOWN,0,0,0,0,13,fails,0,G2 trend;G3 leader;G4 basis,F:—,,,,
2026-07-10,AAPL,1,316.22,ACCUMULATE,305.53,321.12,311.764,99.82,RED,4,15,1,BREAKOUT,0,1,0,1,70,fails,0,G1 size,F:2/3,,,,
2026-07-10,ADBE,0,222.65,CAUTION,221.68,232.99,243.185,27.59,WHITE,0,83,0,,1,1,0,1,13,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-10,ALAB,0,417.45,HOLD,396.8,417.04,123.076,93.73,RED,4,12,1,,0,0,0,0,78,CONVICTION,1,,F:3/3,,,,
2026-07-10,AMAT,0,588.66,ACCUMULATE,574.73,604.05,391.467,78.27,RED,4,43,1,BREAKOUT,0,0,0,1,70,fails,0,G1 size,F:2/3,,,,
2026-07-10,AMD,1,546.72,HOLD,501.6,527.19,215.827,96.31,RED,4,17,1,BREAKOUT,0,0,0,0,65,fails,0,G1 size,F:3/3,,,,
2026-07-10,AMZN,0,247.04,ACCUMULATE,239.99,252.23,230.099,73.94,RED,3,2,1,BREAKDOWN,1,1,1,1,40,fails,0,G1 size;G3 leader,F:3/3,,,,
2026-07-10,ANET,0,184.69,HOLD,161.94,170.2,142.771,99.36,RED,4,13,1,BREAKOUT,0,0,0,0,72,STARTER,1,,F:3/3,,,,
2026-07-10,APP,0,520.43,ACCUMULATE,505.15,530.93,466.365,66.66,RED,3,2,1,BREAKOUT,1,1,1,1,58,fails,1,,F:2/2,,,,
2026-07-10,ARM,0,327.87,HOLD,305.98,321.59,210.673,69.57,RED,4,14,1,,0,0,0,0,74,STARTER,1,,F:3/3,,,,
2026-07-10,ASML,0,1804.25,ACCUMULATE,1752.77,1842.19,1379.34,83.91,RED,4,47,1,,0,0,0,1,74,STARTER,1,,F:1/1,,,,
2026-07-10,ASTS,0,73.88,CAUTION,72.48,76.18,86.0499,21.7,AMBER,2,1,0,INSIDE,0,0,0,1,28,fails,0,G2 trend;G4 basis,F:0/2,,,,
2026-07-10,AXON,0,582,CAUTION,569.66,598.72,393.819,82.08,WHITE,1,35,1,,0,0,0,1,37,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-10,CAVA,0,68.2,CAUTION,66.52,69.92,79.8304,27.73,AMBER,2,2,0,,0,0,0,1,25,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,,,
2026-07-10,COST,0,912.97,CAUTION,868.31,912.61,955.223,11.01,WHITE,1,1,0,BREAKDOWN,0,1,0,0,13,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-10,CRDO,0,265.65,HOLD,247.1,259.71,111.455,93.13,RED,4,12,1,,0,0,0,0,78,CONVICTION,1,,F:3/3,,,,
2026-07-10,CRM,0,162.5,CAUTION,148.58,156.17,183.972,17.22,WHITE,0,69,0,,0,1,0,0,13,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-10,CRWD,0,198.4,HOLD,184.76,194.18,104.629,99.37,RED,4,9,1,BREAKOUT,0,0,0,0,63,STARTER,1,,F:2/2,,,,
2026-07-10,CSPX,1,800.12,ACCUMULATE,781.79,821.67,797.742,78.34,RED,4,14,1,BREAKOUT,0,1,0,1,60,fails,0,G3 leader,F:—,,,,
2026-07-10,D05,0,70.15,ACCUMULATE,68.45,71.95,57.421,99.52,RED,4,64,1,BREAKOUT,0,0,0,0,75,CONVICTION,1,,F:—,,,,
2026-07-10,DDOG,0,269,ACCUMULATE,258.04,271.21,127.455,99.19,RED,4,10,1,BREAKOUT,0,1,0,1,87,CONVICTION,1,,F:2/2,,,,
2026-07-10,DRAM,1,64.36,CAUTION,61.91,65.07,60.41,53.84,RED,3,14,0,,0,0,0,0,59,fails,0,G2 trend;G5 data,F:—,,,,
2026-07-10,DUOL,0,129.95,CAUTION,96.87,101.82,98.8507,70.18,WHITE,0,48,0,,0,0,0,0,30,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-10,ETHA,0,13.19,CAUTION,12.98,13.65,16.0445,16.37,WHITE,0,32,0,BREAKDOWN,0,0,0,1,25,fails,0,G2 trend;G3 leader;G4 basis,F:0/2,,,,
2026-07-10,GOOG,1,356.24,HOLD,332.15,349.1,360.33,69.94,RED,3,15,1,,0,1,0,0,50,fails,0,G1 size;G4 basis,F:2/2,,,,
2026-07-10,GRAB,0,3.88,BOTTOMING,3.55,3.73,3.6237,59.1,WHITE,0,27,0,BREAKOUT,0,0,0,0,25,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-10,HIMS,0,35.45,ACCUMULATE,33.94,35.67,24.0908,77.6,RED,3,2,1,BREAKOUT,0,0,0,1,52,fails,0,G3 leader,F:2/2,,,,
2026-07-10,HOOD,0,115.11,ACCUMULATE,112.95,118.72,76.046,84.02,RED,3,2,1,BREAKOUT,0,0,0,1,54,fails,0,G3 leader,F:2/2,,,,
2026-07-10,IBIT,0,35.81,CAUTION,35.2,37,35.9225,16.27,WHITE,0,34,0,BREAKDOWN,1,1,0,1,18,fails,0,G2 trend;G3 leader;G4 basis,F:0/2,,,,
2026-07-10,INTC,0,112.54,ACCUMULATE,110.48,116.12,45.2035,67.94,RED,4,47,1,,0,0,0,1,70,fails,0,G1 size,F:1/3,,,,
2026-07-10,IOT,0,36.99,ACCUMULATE,36.42,38.28,31.8175,81.47,RED,3,1,1,,0,1,0,1,55,fails,0,G3 leader,F:2/2,,,,
2026-07-10,JPM,0,335.47,ACCUMULATE,325.7,342.32,310.152,94.9,RED,4,6,1,BREAKOUT,0,0,0,1,44,fails,0,G3 leader,F:2/3,,,,
2026-07-10,KLAC,0,229.52,HOLD,184.78,194.2,146.195,75.61,RED,4,61,1,BREAKOUT,0,0,0,0,69,STARTER,1,,F:3/3,,,,
2026-07-10,LLY,0,1216.95,HOLD,1127.8,1185.34,919.232,96.5,RED,4,9,1,,0,0,0,0,54,fails,1,,F:3/3,,,,
2026-07-10,LRCX,0,353.17,HOLD,314.62,330.68,222.314,78.38,RED,4,58,1,BREAKOUT,0,1,0,0,65,fails,0,G1 size,F:3/3,,,,
2026-07-10,MA,0,523.2,BOTTOMING,511.46,537.56,494.824,67.42,WHITE,1,26,0,BREAKOUT,0,0,0,1,33,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-10,MDB,0,362.87,ACCUMULATE,346.04,363.69,322.776,82.96,RED,3,5,1,INSIDE,1,1,1,1,72,STARTER,1,,F:3/3,,,,
2026-07-10,META,0,631.48,BOTTOMING,598.15,628.67,610.358,63.91,WHITE,1,35,1,BREAKOUT,0,1,0,0,35,fails,0,G1 size;G2 trend;G3 leader,F:2/2,,,,
2026-07-10,MRVL,0,243.27,HOLD,198.74,208.87,89.2744,54.04,RED,4,20,1,,0,0,1,0,60,fails,0,G1 size,F:3/3,,,,
2026-07-10,MSFT,0,384.36,CAUTION,375.35,394.51,371.614,28.19,WHITE,0,26,0,,1,1,0,1,10,fails,0,G1 size;G2 trend;G3 leader,F:3/3,,,,
2026-07-10,MU,0,991.64,HOLD,909.66,956.07,415.428,77.06,RED,4,57,1,,0,0,0,0,65,fails,0,G1 size,F:3/3,,,,
2026-07-10,NBIS,0,216.2,HOLD,199.34,209.51,96.2489,70.56,RED,4,23,1,BREAKOUT,0,0,0,0,74,STARTER,1,,F:2/2,,,,
2026-07-10,NET,0,275.8,HOLD,260.48,273.77,197.37,99.77,RED,4,13,1,,0,0,0,0,67,STARTER,1,,F:2/2,,,,
2026-07-10,NFLX,0,75.47,CAUTION,72.25,75.93,93.3606,11.41,WHITE,0,34,0,BREAKDOWN,1,1,0,1,9,fails,0,G2 trend;G3 leader;G4 basis,F:2/3,,,,
2026-07-10,NVDA,1,202.78,ACCUMULATE,195.86,205.86,182.93,70,RED,3,2,1,BREAKOUT,0,0,0,1,40,fails,0,G1 size;G3 leader,F:3/3,,,,
2026-07-10,NVO,0,48.88,BOTTOMING,46.88,49.27,44.0682,73.07,WHITE,1,93,0,BREAKOUT,0,0,0,1,37,fails,0,G2 trend;G3 leader,F:—,,,,
2026-07-10,ONON,0,36.77,BOTTOMING,35.18,36.97,35.8967,39.92,WHITE,0,19,0,BREAKOUT,1,1,0,1,25,fails,0,G2 trend;G3 leader,F:1/1,,,,
2026-07-10,ORCL,0,144.22,CAUTION,139.85,146.98,142.7,11.44,WHITE,0,3,0,BREAKDOWN,1,1,0,1,10,fails,0,G1 size;G2 trend;G3 leader,F:3/3,,,,
2026-07-10,PANW,0,338.31,HOLD,281.46,295.82,166.398,95.24,RED,4,9,1,,0,0,0,0,63,STARTER,1,,F:2/3,,,,
2026-07-10,PLTR,1,129.04,CAUTION,113.64,119.44,136.12,20.6,WHITE,0,22,0,,0,1,0,0,5,fails,0,G1 size;G2 trend;G3 leader;G4 basis,F:2/2,,,,
2026-07-10,QCOM,0,191.11,HOLD,179.02,188.16,131.179,52.34,RED,4,10,1,BREAKOUT,0,0,0,0,39,fails,0,G3 leader,F:3/3,,,,
2026-07-10,RBLX,0,56.43,CAUTION,55.44,58.27,46.9007,51.75,WHITE,0,31,0,,1,0,1,1,22,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-10,RKLB,0,82.55,PULLBACK,69.06,72.59,70.4732,45.64,AMBER,2,1,1,BREAKOUT,0,1,0,0,43,fails,0,G2 trend,F:1/3,,,,
2026-07-10,SE,0,109.11,BOTTOMING,104.12,109.44,89.3319,69.51,WHITE,1,34,0,BREAKOUT,0,0,0,1,30,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-10,SHOP,0,123.17,BOTTOMING,120.92,127.09,112.82,66.98,WHITE,1,22,0,BREAKOUT,1,1,0,1,27,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-10,SNOW,0,267.49,ACCUMULATE,254.59,267.58,237.448,97.68,RED,4,5,1,BREAKOUT,0,1,0,1,58,fails,0,G3 leader,F:3/3,,,,
2026-07-10,SOFI,0,18.62,BOTTOMING,17.53,18.43,17.8915,68.43,WHITE,0,21,0,BREAKOUT,0,0,0,0,27,fails,0,G2 trend;G3 leader,F:2/3,,,,
2026-07-10,TMDX,0,72.19,CAUTION,67.89,71.36,69.2769,35.9,WHITE,0,16,0,BREAKDOWN,0,0,0,0,25,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-10,TOST,0,28.85,CAUTION,27.55,28.95,28.1072,67.77,WHITE,1,40,0,INSIDE,0,0,0,1,35,fails,0,G2 trend;G3 leader,F:2/2,,,,
2026-07-10,TSLA,1,406.55,CAUTION,389.96,409.86,397.921,55.26,WHITE,1,3,1,BREAKDOWN,1,0,1,1,20,fails,0,G1 size;G2 trend;G3 leader,F:1/3,,,,
2026-07-10,TSM,1,436.96,ACCUMULATE,430.02,451.95,438.791,84.5,RED,4,58,1,,0,0,0,1,60,fails,0,G1 size;G4 basis,F:3/3,,,,
2026-07-10,UBER,0,74.35,BOTTOMING,72.8,76.51,74.2829,53.76,WHITE,0,30,0,BREAKOUT,0,0,0,1,28,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-10,V,0,348.2,ACCUMULATE,339.29,356.6,329.468,89.49,RED,4,2,1,,0,0,0,1,44,fails,0,G3 leader,F:2/2,,,,
2026-07-10,VRT,0,323.92,ACCUMULATE,319.15,335.43,313.254,83.77,RED,3,57,1,,0,0,0,1,78,CONVICTION,1,,F:3/3,,,,
2026-07-10,ZS,0,147.12,CAUTION,143.87,151.21,127.394,59.73,WHITE,0,31,0,,1,1,1,1,22,fails,0,G2 trend;G3 leader,F:3/3,,,,
2026-07-13,0700,0,459.6,CAUTION,429.12,451.01,466.711,33.01,WHITE,0,22,0,,0,1,0,0,5,fails,0,G1 size;G2 trend;G3 leader;G4 basis,F:—,,owner-request,,
2026-07-13,1810,0,25.92,CAUTION,25.29,26.58,32.0016,23.61,WHITE,0,40,0,BREAKDOWN,1,1,0,1,9,fails,0,G2 trend;G3 leader;G4 basis,F:—,,owner-request,,
2026-07-13,3690,0,77.1,CAUTION,76.6,80.51,78.1637,23.15,WHITE,0,65,0,,1,1,0,1,9,fails,0,G2 trend;G3 leader;G4 basis,F:—,,owner-request,,
2026-07-13,9992,1,153.6,CAUTION,151.17,158.89,154.259,15.73,WHITE,0,20,0,INSIDE,0,0,0,1,18,fails,0,G2 trend;G3 leader;G4 basis,F:—,,holding,,
2026-07-13,AAL,0,16.95,HOLD,15.51,16.3,15.829,81.85,RED,4,7,1,BREAKOUT,0,0,0,0,53,fails,1,,F:2/3,,shadow-screen,,
2026-07-13,AAOI,0,119.92,ACCUMULATE,116.17,122.1,170.785,36.84,RED,3,33,1,BREAKDOWN,1,1,0,1,68,fails,0,G4 basis,F:1/3,,shadow-screen,,
2026-07-13,AAPL,1,315.32,ACCUMULATE,305.53,321.12,311.764,99.71,RED,4,15,1,BREAKOUT,0,1,0,1,70,fails,0,G1 size,F:2/3,12,holding,3,
2026-07-13,ABBV,0,248.08,ACCUMULATE,244.3,256.76,225.872,86.4,RED,4,5,1,BREAKOUT,0,0,0,1,48,fails,0,G3 leader,F:2/3,,shadow-screen,,
2026-07-13,ABT,0,93.93,CAUTION,92.46,97.18,88.2856,49.21,WHITE,0,37,0,,0,0,0,1,22,fails,0,G2 trend;G3 leader,F:2/3,,shadow-screen,,
2026-07-13,ACN,0,135.23,CAUTION,124.34,130.68,126.877,28.85,WHITE,0,24,0,BREAKDOWN,0,1,0,0,18,fails,0,G2 trend;G3 leader,F:1/2,,shadow-screen,,
2026-07-13,ADBE,0,223.64,CAUTION,221.68,232.99,243.185,27.55,WHITE,0,83,0,,1,1,0,1,13,fails,0,G2 trend;G3 leader;G4 basis,F:3/3,,owner-request,,
2026-07-13,ADI,0,395.65,ACCUMULATE,384.69,404.31,392.536,62.96,RED,3,35,1,BREAKOUT,1,1,0,1,68,STARTER,1,,F:3/3,,shadow-screen,,
2026-07-13,ALAB,0,412.97,ACCUMULATE,396.8,417.04,123.076,92.7,RED,4,12,1,,0,0,0,1,83,CONVICTION,1,,F:3/3,3,owner-request,8,
2026-07-13,AMAT,0,602.5,ACCUMULATE,574.73,604.05,391.467,80.61,RED,4,43,1,BREAKOUT,0,0,0,1,70,fails,0,G1 size,F:2/3,5,owner-request,10,
2026-07-13,AMD,1,557.89,ACCUMULATE,536.23,563.59,215.827,98.71,RED,4,17,1,BREAKOUT,0,0,0,1,70,fails,0,G1 size,F:3/3,4,holding,9,
